Group	Project	BugID	hasEnum	hasSTrace	hasCR	hasCE	NTk	NLocalTk	NDiskTk	NDistCE	RatioDistTk	RatioDistCE
Apache	HIVE	13396	0	0	0	1	20	0	12	2	0.001341	0.000224
Apache	HIVE	13838	0	0	0	0	6	1	6	0	0.000671	0
Apache	HIVE	3159	0	0	0	1	31	1	24	3	0.002683	0.000335
Apache	HIVE	13400	0	0	0	0	7	0	7	0	0.000782	0
Apache	HIVE	1112	0	0	0	1	15	1	9	3	0.001006	0.000335
Apache	HIVE	13403	0	0	0	1	42	3	35	3	0.003912	0.000335
Apache	HIVE	1116	0	0	0	0	95	3	45	0	0.00503	0
Apache	HIVE	7261	0	0	1	1	897	14	149	27	0.016655	0.003018
Apache	HIVE	13608	0	0	0	1	117	2	61	4	0.006819	0.000447
Apache	HIVE	3168	0	0	0	1	60	3	44	4	0.004918	0.000447
Apache	HIVE	12816	0	0	0	0	7	0	6	0	0.000671	0
Apache	HIVE	5218	0	1	0	1	621	81	194	113	0.021686	0.012631
Apache	HIVE	3171	0	0	1	1	72	1	46	4	0.005142	0.000447
Apache	HIVE	1124	0	0	1	0	58	2	34	0	0.003801	0
Apache	HIVE	1125	0	0	0	1	71	3	45	5	0.00503	0.000559
Apache	HIVE	1126	0	0	0	1	65	0	41	7	0.004583	0.000782
Apache	HIVE	13415	0	0	1	1	78	4	54	3	0.006036	0.000335
Apache	HIVE	1129	0	0	1	1	64	5	44	7	0.004918	0.000782
Apache	HIVE	3179	0	0	1	1	261	6	73	7	0.00816	0.000782
Apache	HIVE	5228	0	0	0	1	37	0	30	2	0.003353	0.000224
Apache	HIVE	13422	0	0	1	1	49	1	33	1	0.003689	0.000112
Apache	HIVE	12477	0	0	1	1	146	15	65	3	0.007266	0.000335
Apache	HIVE	13160	0	1	0	1	358	3	85	21	0.009501	0.002347
Apache	HIVE	13428	0	0	0	0	10	1	10	0	0.001118	0
Apache	HIVE	5237	0	0	1	0	48	0	33	0	0.003689	0
Apache	HIVE	3191	0	0	0	1	41	2	28	6	0.00313	0.000671
Apache	HIVE	12820	0	0	0	0	29	2	21	0	0.002347	0
Apache	HIVE	13434	0	0	0	1	32	3	22	1	0.002459	0.000112
Apache	HIVE	3197	0	0	1	1	73	2	42	5	0.004695	0.000559
Apache	HIVE	11587	1	0	0	1	264	14	145	3	0.016208	0.000335
Apache	HIVE	13439	0	0	0	0	21	0	19	0	0.002124	0
Apache	HIVE	13440	0	0	0	1	28	0	17	2	0.0019	0.000224
Apache	HIVE	13163	0	0	1	1	42	8	32	7	0.003577	0.000782
Apache	HIVE	3205	0	1	1	1	302	2	75	44	0.008384	0.004918
Apache	HIVE	3206	0	1	1	1	572	14	138	50	0.015426	0.005589
Apache	HIVE	7303	0	0	0	1	21	2	21	7	0.002347	0.000782
Apache	HIVE	5256	0	0	1	1	172	10	82	20	0.009166	0.002236
Apache	HIVE	7306	0	0	1	1	17	1	15	4	0.001677	0.000447
Apache	HIVE	9357	0	0	1	0	44	1	9	0	0.001006	0
Apache	HIVE	1167	0	0	0	1	30	2	20	1	0.002236	0.000112
Apache	HIVE	3217	0	0	0	1	38	2	26	3	0.002906	0.000335
Apache	HIVE	13458	0	0	0	1	34	1	23	1	0.002571	0.000112
Apache	HIVE	7316	0	0	0	0	20	1	15	0	0.001677	0
Apache	HIVE	13463	0	0	0	1	36	2	25	2	0.002795	0.000224
Apache	HIVE	1176	0	1	1	1	218	4	63	32	0.007042	0.003577
Apache	HIVE	3225	0	0	1	1	171	3	61	23	0.006819	0.002571
Apache	HIVE	3226	0	1	1	1	201	4	68	20	0.007601	0.002236
Apache	HIVE	5277	0	0	1	1	74	3	43	4	0.004807	0.000447
Apache	HIVE	3230	0	0	0	1	36	3	29	1	0.003242	0.000112
Apache	HIVE	6631	0	1	1	1	201	3	68	19	0.007601	0.002124
Apache	HIVE	1184	0	0	1	0	51	0	21	0	0.002347	0
Apache	HIVE	1187	0	0	0	1	58	1	33	1	0.003689	0.000112
Apache	HIVE	11069	0	1	1	1	609	10	159	64	0.017773	0.007154
Apache	HIVE	7200	1	0	0	1	114	2	49	2	0.005477	0.000224
Apache	HIVE	3243	0	0	0	1	39	1	22	1	0.002459	0.000112
Apache	HIVE	7341	0	0	1	1	242	20	134	18	0.014979	0.002012
Apache	HIVE	3246	0	0	0	1	21	1	14	2	0.001565	0.000224
Apache	HIVE	3247	0	0	1	1	83	4	32	1	0.003577	0.000112
Apache	HIVE	3248	0	0	1	1	32	0	26	2	0.002906	0.000224
Apache	HIVE	13489	0	1	0	1	146	9	58	20	0.006483	0.002236
Apache	HIVE	11123	0	0	0	1	80	2	43	5	0.004807	0.000559
Apache	HIVE	3253	0	1	1	1	148	5	44	7	0.004918	0.000782
Apache	HIVE	13494	0	0	0	1	19	2	15	1	0.001677	0.000112
Apache	HIVE	1207	0	0	0	1	8	1	8	2	0.000894	0.000224
Apache	HIVE	14293	0	1	1	1	2935	26	184	94	0.020568	0.010507
Apache	HIVE	12831	0	0	0	0	4	0	4	0	0.000447	0
Apache	HIVE	14538	0	1	0	1	470	3	52	26	0.005813	0.002906
Apache	HIVE	13502	0	0	0	1	34	1	28	4	0.00313	0.000447
Apache	HIVE	12832	0	0	0	0	4	0	4	0	0.000447	0
Apache	HIVE	1218	0	0	0	0	27	1	17	0	0.0019	0
Apache	HIVE	13510	0	1	1	1	563	6	104	61	0.011625	0.006819
Apache	HIVE	3272	0	0	0	1	34	4	27	1	0.003018	0.000112
Apache	HIVE	3295	0	0	0	1	28	0	20	2	0.002236	0.000224
Apache	HIVE	13175	0	0	0	0	31	0	18	0	0.002012	0
Apache	HIVE	13858	0	0	0	1	59	3	44	3	0.004918	0.000335
Apache	HIVE	5328	0	0	0	0	26	0	14	0	0.001565	0
Apache	HIVE	5329	0	0	0	0	30	0	14	0	0.001565	0
Apache	HIVE	7379	0	0	0	0	46	0	34	0	0.003801	0
Apache	HIVE	13525	0	0	0	0	9	0	9	0	0.001006	0
Apache	HIVE	13527	0	0	0	1	192	9	108	15	0.012072	0.001677
Apache	HIVE	1242	0	0	0	1	5	0	5	1	0.000559	0.000112
Apache	HIVE	13533	0	0	0	1	53	0	38	3	0.004248	0.000335
Apache	HIVE	7390	0	0	0	1	33	0	19	1	0.002124	0.000112
Apache	HIVE	6693	0	0	0	1	34	1	22	1	0.002459	0.000112
Apache	HIVE	7393	0	1	0	1	280	19	103	41	0.011514	0.004583
Apache	HIVE	13539	0	1	1	1	330	16	101	34	0.01129	0.003801
Apache	HIVE	13540	0	0	1	1	122	12	56	1	0.00626	0.000112
Apache	HIVE	13542	0	0	0	1	32	4	28	1	0.00313	0.000112
Apache	HIVE	7399	0	0	0	1	28	2	22	2	0.002459	0.000224
Apache	HIVE	1257	0	0	0	1	23	3	21	2	0.002347	0.000224
Apache	HIVE	11498	0	0	1	1	50	4	35	6	0.003912	0.000671
Apache	HIVE	3308	0	0	0	1	109	6	54	2	0.006036	0.000224
Apache	HIVE	11502	0	0	1	1	47	0	32	1	0.003577	0.000112
Apache	HIVE	11504	0	0	0	1	20	2	15	2	0.001677	0.000224
Apache	HIVE	13553	0	0	0	1	4	0	4	1	0.000447	0.000112
Apache	HIVE	13523	0	0	0	1	101	10	68	13	0.007601	0.001453
Apache	HIVE	5364	0	0	1	0	22	0	12	0	0.001341	0
Apache	HIVE	1271	0	0	0	1	128	2	52	3	0.005813	0.000335
Apache	HIVE	12500	0	0	0	1	28	1	25	2	0.002795	0.000224
Apache	HIVE	1275	0	0	0	1	12	1	8	1	0.000894	0.000112
Apache	HIVE	1281	0	0	1	1	26	1	12	1	0.001341	0.000112
Apache	HIVE	13570	0	1	1	1	302	6	62	45	0.00693	0.00503
Apache	HIVE	13572	0	0	1	1	31	5	22	6	0.002459	0.000671
Apache	HIVE	7428	0	0	0	1	60	2	44	3	0.004918	0.000335
Apache	HIVE	3335	1	0	0	1	176	9	78	7	0.008719	0.000782
Apache	HIVE	5676	0	0	0	0	13	0	13	0	0.001453	0
Apache	HIVE	7434	0	0	0	0	28	0	19	0	0.002124	0
Apache	HIVE	1291	0	1	1	1	238	5	64	40	0.007154	0.004471
Apache	HIVE	1045	0	0	1	1	18	1	13	1	0.001453	0.000112
Apache	HIVE	12250	0	0	0	1	76	5	29	3	0.003242	0.000335
Apache	HIVE	13987	0	0	0	1	54	2	32	1	0.003577	0.000112
Apache	HIVE	1302	0	0	0	1	46	4	24	3	0.002683	0.000335
Apache	HIVE	9495	0	0	0	1	129	5	49	11	0.005477	0.00123
Apache	HIVE	12864	0	0	0	1	819	4	36	7	0.004024	0.000782
Apache	HIVE	1308	0	1	1	1	267	2	65	42	0.007266	0.004695
Apache	HIVE	12506	1	0	0	1	218	2	77	12	0.008607	0.001341
Apache	HIVE	13599	0	1	0	1	300	7	63	24	0.007042	0.002683
Apache	HIVE	1312	0	0	1	1	123	6	45	8	0.00503	0.000894
Apache	HIVE	8752	0	0	1	1	348	16	81	10	0.009054	0.001118
Apache	HIVE	13602	0	0	0	0	18	1	12	0	0.001341	0
Apache	HIVE	1315	0	0	0	0	21	0	14	0	0.001565	0
Apache	HIVE	1317	0	0	0	1	43	1	23	2	0.002571	0.000224
Apache	HIVE	14433	0	0	1	1	47	3	31	4	0.003465	0.000447
Apache	HIVE	1320	0	1	1	1	239	8	60	30	0.006707	0.003353
Apache	HIVE	14556	0	1	1	1	154	0	53	15	0.005924	0.001677
Apache	HIVE	13610	0	0	0	1	26	1	21	3	0.002347	0.000335
Apache	HIVE	5419	0	0	0	0	13	0	10	0	0.001118	0
Apache	HIVE	11566	0	0	0	0	33	0	21	0	0.002347	0
Apache	HIVE	14333	0	0	1	1	94	2	28	1	0.00313	0.000112
Apache	HIVE	1330	0	0	0	0	7	0	7	0	0.000782	0
Apache	HIVE	7475	0	0	0	1	63	1	33	1	0.003689	0.000112
Apache	HIVE	13621	0	1	0	1	71	0	19	7	0.002124	0.000782
Apache	HIVE	13622	1	0	0	1	139	9	98	11	0.010955	0.00123
Apache	HIVE	3384	0	0	0	1	33	1	21	3	0.002347	0.000335
Apache	HIVE	14357	0	0	1	1	73	11	48	14	0.005366	0.001565
Apache	HIVE	1340	0	0	0	1	18	0	15	2	0.001677	0.000224
Apache	HIVE	1341	0	0	0	0	24	0	14	0	0.001565	0
Apache	HIVE	3173	0	0	0	1	22	1	17	1	0.0019	0.000112
Apache	HIVE	13632	0	0	1	1	180	15	51	21	0.005701	0.002347
Apache	HIVE	1345	0	0	0	1	65	1	34	5	0.003801	0.000559
Apache	HIVE	2955	0	0	1	0	40	3	23	0	0.002571	0
Apache	HIVE	12093	0	0	0	1	79	9	38	2	0.004248	0.000224
Apache	HIVE	1350	0	0	0	1	9	0	9	1	0.001006	0.000112
Apache	HIVE	12661	0	0	1	1	195	6	59	15	0.006595	0.001677
Apache	HIVE	9546	1	0	0	0	56	0	26	0	0.002906	0
Apache	HIVE	4046	0	0	0	0	33	2	23	0	0.002571	0
Apache	HIVE	13645	0	0	0	1	28	5	23	4	0.002571	0.000447
Apache	HIVE	13646	0	0	0	1	76	0	39	2	0.004359	0.000224
Apache	HIVE	3408	0	0	0	1	337	26	86	32	0.009613	0.003577
Apache	HIVE	1363	0	0	0	1	152	1	64	16	0.007154	0.001789
Apache	HIVE	6933	0	0	0	1	34	0	18	1	0.002012	0.000112
Apache	HIVE	11607	0	0	0	0	10	0	8	0	0.000894	0
Apache	HIVE	1368	1	0	0	1	106	1	40	6	0.004471	0.000671
Apache	HIVE	3420	0	0	1	1	139	11	60	17	0.006707	0.0019
Apache	HIVE	3423	0	1	0	1	129	6	44	21	0.004918	0.002347
Apache	HIVE	11616	0	1	1	1	373	22	106	63	0.011849	0.007042
Apache	HIVE	1377	0	0	0	1	55	1	38	6	0.004248	0.000671
Apache	HIVE	1378	0	0	0	0	20	0	14	0	0.001565	0
Apache	HIVE	14435	0	0	0	1	28	2	17	1	0.0019	0.000112
Apache	HIVE	3428	0	0	0	1	59	2	36	4	0.004024	0.000447
Apache	HIVE	1385	0	0	0	0	50	3	19	0	0.002124	0
Apache	HIVE	13676	0	0	0	0	32	0	19	0	0.002124	0
Apache	HIVE	1376	0	0	1	1	104	3	60	6	0.006707	0.000671
Apache	HIVE	2963	0	0	0	1	40	1	26	2	0.002906	0.000224
Apache	HIVE	13686	0	0	0	1	99	4	57	4	0.006372	0.000447
Apache	HIVE	13691	0	1	0	1	319	19	90	38	0.01006	0.004248
Apache	HIVE	13693	0	0	1	1	597	20	110	9	0.012296	0.001006
Apache	HIVE	9598	0	0	1	1	180	13	66	26	0.007378	0.002906
Apache	HIVE	6037	0	0	0	1	10	1	9	2	0.001006	0.000224
Apache	HIVE	1409	0	1	0	1	164	8	52	26	0.005813	0.002906
Apache	HIVE	13699	0	0	0	1	27	1	17	1	0.0019	0.000112
Apache	HIVE	13700	0	0	0	1	6	1	6	1	0.000671	0.000112
Apache	HIVE	13701	0	0	0	0	35	0	20	0	0.002236	0
Apache	HIVE	13702	0	0	0	1	6	0	6	1	0.000671	0.000112
Apache	HIVE	5511	0	0	0	1	27	4	21	3	0.002347	0.000335
Apache	HIVE	13704	0	0	0	1	96	6	60	8	0.006707	0.000894
Apache	HIVE	11657	1	0	0	1	62	0	44	2	0.004918	0.000224
Apache	HIVE	1418	0	0	1	1	15	0	12	2	0.001341	0.000224
Apache	HIVE	5515	0	1	1	1	456	3	113	61	0.012631	0.006819
Apache	HIVE	1422	0	1	1	1	118	5	51	14	0.005701	0.001565
Apache	HIVE	9616	0	0	0	1	32	2	21	2	0.002347	0.000224
Apache	HIVE	1428	0	0	0	1	141	6	79	7	0.008831	0.000782
Apache	HIVE	13719	0	0	0	1	6	1	6	1	0.000671	0.000112
Apache	HIVE	5528	0	0	0	1	21	0	11	2	0.00123	0.000224
Apache	HIVE	13512	0	0	1	1	42	1	27	4	0.003018	0.000447
Apache	HIVE	13725	1	0	0	0	61	3	40	0	0.004471	0
Apache	HIVE	7583	0	0	0	1	53	3	31	3	0.003465	0.000335
Apache	HIVE	13728	0	0	0	1	5	1	5	1	0.000559	0.000112
Apache	HIVE	13730	0	0	0	0	12	1	12	0	0.001341	0
Apache	HIVE	1444	0	0	0	1	101	6	64	8	0.007154	0.000894
Apache	HIVE	1412	0	0	0	1	38	0	27	1	0.003018	0.000112
Apache	HIVE	2503	0	0	0	1	33	3	23	4	0.002571	0.000447
Apache	HIVE	13619	0	0	0	0	15	0	14	0	0.001565	0
Apache	HIVE	5546	0	0	1	1	217	8	91	29	0.010172	0.003242
Apache	HIVE	9647	0	0	1	1	593	27	153	16	0.017103	0.001789
Apache	HIVE	13744	0	0	0	0	37	0	21	0	0.002347	0
Apache	HIVE	9459	0	0	0	1	96	7	55	1	0.006148	0.000112
Apache	HIVE	1460	0	0	0	0	13	0	9	0	0.001006	0
Apache	HIVE	13749	0	0	0	0	33	4	30	0	0.003353	0
Apache	HIVE	9655	0	1	1	1	369	0	91	45	0.010172	0.00503
Apache	HIVE	1465	0	0	1	1	89	4	43	4	0.004807	0.000447
Apache	HIVE	13754	0	0	0	1	59	3	44	3	0.004918	0.000335
Apache	HIVE	5563	0	0	0	1	32	1	24	2	0.002683	0.000224
Apache	HIVE	13756	0	0	0	0	88	3	49	0	0.005477	0
Apache	HIVE	14126	0	0	0	0	9	1	9	0	0.001006	0
Apache	HIVE	1470	0	0	0	1	21	1	21	1	0.002347	0.000112
Apache	HIVE	1471	0	0	0	0	16	0	12	0	0.001341	0
Apache	HIVE	5568	0	0	1	0	23	1	18	0	0.002012	0
Apache	HIVE	7620	0	1	0	1	77	5	32	10	0.003577	0.001118
Apache	HIVE	9669	0	0	0	0	25	0	18	0	0.002012	0
Apache	HIVE	13217	0	0	0	1	42	1	27	2	0.003018	0.000224
Apache	HIVE	13961	1	0	0	0	32	0	24	0	0.002683	0
Apache	HIVE	5580	0	0	0	0	27	1	17	0	0.0019	0
Apache	HIVE	13185	1	1	1	1	169	3	56	15	0.00626	0.001677
Apache	HIVE	9748	0	0	1	1	121	1	50	13	0.005589	0.001453
Apache	HIVE	1489	0	0	0	1	21	1	15	1	0.001677	0.000112
Apache	HIVE	9685	0	1	0	1	333	2	86	61	0.009613	0.006819
Apache	HIVE	1494	0	0	0	0	9	0	9	0	0.001006	0
Apache	HIVE	1273	0	0	0	1	2	1	2	1	0.000224	0.000112
Apache	HIVE	3545	0	0	0	1	7	1	7	1	0.000782	0.000112
Apache	HIVE	3546	0	0	0	1	2	1	2	1	0.000224	0.000112
Apache	HIVE	3547	0	0	0	0	10	1	8	0	0.000894	0
Apache	HIVE	3548	0	0	0	1	4	0	4	1	0.000447	0.000112
Apache	HIVE	1501	0	0	0	0	24	2	22	0	0.002459	0
Apache	HIVE	2584	0	0	0	1	38	1	19	1	0.002124	0.000112
Apache	HIVE	13563	0	0	0	1	42	2	31	6	0.003465	0.000671
Apache	HIVE	391	0	0	1	0	28	1	19	0	0.002124	0
Apache	HIVE	1509	0	0	0	0	5	0	5	0	0.000559	0
Apache	HIVE	11752	0	0	0	0	36	1	29	0	0.003242	0
Apache	HIVE	13223	0	0	0	0	11	0	11	0	0.00123	0
Apache	HIVE	10493	0	0	0	0	18	0	13	0	0.001453	0
Apache	HIVE	13485	0	0	0	0	12	0	12	0	0.001341	0
Apache	HIVE	9717	0	0	0	1	97	6	47	1	0.005254	0.000112
Apache	HIVE	9718	0	1	1	1	491	20	137	50	0.015314	0.005589
Apache	HIVE	13720	0	0	0	1	6	1	6	1	0.000671	0.000112
Apache	HIVE	13818	0	0	0	1	20	2	19	1	0.002124	0.000112
Apache	HIVE	14591	0	0	0	1	37	2	23	1	0.002571	0.000112
Apache	HIVE	13821	0	0	0	1	29	1	21	1	0.002347	0.000112
Apache	HIVE	12885	1	0	0	1	80	4	59	4	0.006595	0.000447
Apache	HIVE	1046	0	0	0	1	21	1	12	1	0.001341	0.000112
Apache	HIVE	7681	0	0	0	1	44	2	29	2	0.003242	0.000224
Apache	HIVE	5871	0	0	1	1	121	7	62	7	0.00693	0.000782
Apache	HIVE	3589	0	0	0	1	31	1	21	2	0.002347	0.000224
Apache	HIVE	13786	0	0	0	1	12	0	12	1	0.001341	0.000112
Apache	HIVE	13831	0	0	0	1	95	3	58	1	0.006483	0.000112
Apache	HIVE	13832	0	0	0	0	8	0	8	0	0.000894	0
Apache	HIVE	13833	0	0	0	0	24	0	18	0	0.002012	0
Apache	HIVE	13834	0	0	0	1	28	1	21	3	0.002347	0.000335
Apache	HIVE	1547	0	1	0	1	157	2	55	28	0.006148	0.00313
Apache	HIVE	3596	0	0	0	1	51	4	37	2	0.004136	0.000224
Apache	HIVE	12463	0	1	1	1	122	17	63	24	0.007042	0.002683
Apache	HIVE	1550	0	0	0	1	21	0	15	2	0.001677	0.000224
Apache	HIVE	15054	0	1	0	1	127	6	65	21	0.007266	0.002347
Apache	HIVE	13840	0	0	0	0	23	0	13	0	0.001453	0
Apache	HIVE	13841	0	0	0	1	38	1	24	3	0.002683	0.000335
Apache	HIVE	13844	0	0	1	1	125	13	42	14	0.004695	0.001565
Apache	HIVE	11798	0	0	0	1	37	0	20	1	0.002236	0.000112
Apache	HIVE	11801	0	1	0	1	676	10	115	72	0.012855	0.008048
Apache	HIVE	8440	0	0	1	1	209	9	89	31	0.009949	0.003465
Apache	HIVE	3189	0	0	0	1	36	1	20	2	0.002236	0.000224
Apache	HIVE	13856	0	0	1	1	1087	17	156	80	0.017438	0.008943
Apache	HIVE	7714	0	0	0	1	50	2	41	3	0.004583	0.000335
Apache	HIVE	13859	0	0	1	0	81	2	31	0	0.003465	0
Apache	HIVE	1573	0	0	0	0	18	0	9	0	0.001006	0
Apache	HIVE	13863	0	0	0	1	14	0	12	1	0.001341	0.000112
Apache	HIVE	5672	0	0	0	1	99	0	42	2	0.004695	0.000224
Apache	HIVE	883	0	1	0	1	261	0	61	40	0.006819	0.004471
Apache	HIVE	13867	0	0	0	1	93	5	63	3	0.007042	0.000335
Apache	HIVE	3628	0	0	0	0	15	0	12	0	0.001341	0
Apache	HIVE	13791	0	0	0	1	6	0	6	1	0.000671	0.000112
Apache	HIVE	13871	0	0	0	1	129	16	36	2	0.004024	0.000224
Apache	HIVE	5680	0	1	1	1	394	3	105	57	0.011737	0.006372
Apache	HIVE	13876	0	0	0	1	305	7	81	58	0.009054	0.006483
Apache	HIVE	14783	0	0	0	0	8	0	8	0	0.000894	0
Apache	HIVE	13878	0	0	0	1	18	2	13	3	0.001453	0.000335
Apache	HIVE	9481	0	0	1	1	230	2	68	1	0.007601	0.000112
Apache	HIVE	1592	0	0	1	1	9	1	5	2	0.000559	0.000224
Apache	HIVE	13882	0	0	1	1	46	0	26	7	0.002906	0.000782
Apache	HIVE	13883	0	0	0	1	117	11	45	8	0.00503	0.000894
Apache	HIVE	13887	0	0	0	1	22	1	17	1	0.0019	0.000112
Apache	HIVE	1600	0	0	0	1	129	10	65	2	0.007266	0.000224
Apache	HIVE	12533	0	1	0	1	133	4	31	12	0.003465	0.001341
Apache	HIVE	12214	0	0	0	1	5	0	5	1	0.000559	0.000112
Apache	HIVE	1608	0	0	0	0	20	1	16	0	0.001789	0
Apache	HIVE	12465	0	0	1	1	419	2	95	9	0.010619	0.001006
Apache	HIVE	11850	0	0	0	1	123	5	56	4	0.00626	0.000447
Apache	HIVE	13488	0	0	0	0	28	1	23	0	0.002571	0
Apache	HIVE	13900	0	0	0	1	34	1	22	4	0.002459	0.000447
Apache	HIVE	6530	0	0	0	1	170	4	85	11	0.009501	0.00123
Apache	HIVE	1614	0	0	0	0	29	1	21	0	0.002347	0
Apache	HIVE	8461	0	0	0	0	13	0	10	0	0.001118	0
Apache	HIVE	13904	0	0	0	1	16	0	13	2	0.001453	0.000224
Apache	HIVE	13240	0	0	0	1	25	1	20	3	0.002236	0.000335
Apache	HIVE	10965	0	0	0	0	5	0	5	0	0.000559	0
Apache	HIVE	11859	0	0	0	1	62	2	43	3	0.004807	0.000335
Apache	HIVE	7764	0	0	0	1	42	0	28	2	0.00313	0.000224
Apache	HIVE	9486	0	0	0	1	19	1	19	4	0.002124	0.000447
Apache	HIVE	13911	0	0	0	1	11	0	11	1	0.00123	0.000112
Apache	HIVE	13912	0	1	1	1	405	22	124	69	0.013861	0.007713
Apache	HIVE	1628	0	0	0	1	27	1	22	1	0.002459	0.000112
Apache	HIVE	11863	0	0	0	0	41	1	24	0	0.002683	0
Apache	HIVE	1631	0	0	0	1	45	3	24	4	0.002683	0.000447
Apache	HIVE	3682	0	0	1	1	229	7	60	2	0.006707	0.000224
Apache	HIVE	13924	0	1	0	1	44	3	34	5	0.003801	0.000559
Apache	HIVE	13927	0	0	0	0	5	0	5	0	0.000559	0
Apache	HIVE	9832	0	1	1	1	350	3	77	37	0.008607	0.004136
Apache	HIVE	13929	0	1	1	1	1648	26	157	89	0.01755	0.009949
Apache	HIVE	13932	1	0	1	1	105	0	50	8	0.005589	0.000894
Apache	HIVE	13934	0	0	0	0	34	3	26	0	0.002906	0
Apache	HIVE	14952	0	0	0	0	18	1	11	0	0.00123	0
Apache	HIVE	3699	0	0	1	0	186	9	62	0	0.00693	0
Apache	HIVE	12222	0	0	1	1	278	29	165	21	0.018444	0.002347
Apache	HIVE	1654	0	0	0	0	32	1	22	0	0.002459	0
Apache	HIVE	14400	0	0	1	1	93	1	45	1	0.00503	0.000112
Apache	HIVE	13945	0	0	1	1	124	2	28	1	0.00313	0.000112
Apache	HIVE	1658	0	0	0	0	28	0	20	0	0.002236	0
Apache	HIVE	13947	0	0	0	1	27	1	21	3	0.002347	0.000335
Apache	HIVE	3709	0	0	0	1	54	1	39	3	0.004359	0.000335
Apache	HIVE	9739	0	1	0	1	427	4	97	37	0.010843	0.004136
Apache	HIVE	14581	0	0	0	1	13	4	13	2	0.001453	0.000224
Apache	HIVE	2715	0	0	0	0	55	4	36	0	0.004024	0
Apache	HIVE	12808	0	0	1	0	199	14	59	0	0.006595	0
Apache	HIVE	3480	0	0	0	0	22	1	15	0	0.001677	0
Apache	HIVE	1673	0	0	0	0	33	1	23	0	0.002571	0
Apache	HIVE	1676	0	0	0	1	64	3	29	2	0.003242	0.000224
Apache	HIVE	11918	0	0	0	0	51	1	30	0	0.003353	0
Apache	HIVE	14975	0	0	0	1	42	3	28	5	0.00313	0.000559
Apache	HIVE	11920	0	1	0	1	309	1	67	42	0.007489	0.004695
Apache	HIVE	1681	0	0	1	1	117	8	56	13	0.00626	0.001453
Apache	HIVE	13971	0	0	0	0	5	1	5	0	0.000559	0
Apache	HIVE	13972	0	0	0	1	31	2	21	3	0.002347	0.000335
Apache	HIVE	13973	0	0	1	1	88	4	59	1	0.006595	0.000112
Apache	HIVE	14617	0	1	1	1	331	23	93	40	0.010396	0.004471
Apache	HIVE	12945	0	0	1	1	32	2	26	4	0.002906	0.000447
Apache	HIVE	13977	0	0	1	1	82	8	43	6	0.004807	0.000671
Apache	HIVE	14959	0	0	0	0	32	0	22	0	0.002459	0
Apache	HIVE	14241	0	0	0	1	27	1	27	3	0.003018	0.000335
Apache	HIVE	13985	0	0	0	1	143	5	68	1	0.007601	0.000112
Apache	HIVE	3746	0	0	0	1	6	0	6	1	0.000671	0.000112
Apache	HIVE	14619	0	0	0	0	50	0	25	0	0.002795	0
Apache	HIVE	1649	0	0	0	0	65	0	30	0	0.003353	0
Apache	HIVE	12572	0	1	1	1	1501	21	173	127	0.019338	0.014196
Apache	HIVE	534	0	0	0	0	33	0	27	0	0.003018	0
Apache	HIVE	967	0	0	0	0	32	1	23	0	0.002571	0
Apache	HIVE	3756	0	0	0	1	46	1	29	1	0.003242	0.000112
Apache	HIVE	13997	0	0	0	0	15	0	11	0	0.00123	0
Apache	HIVE	1712	0	0	0	1	214	3	65	40	0.007266	0.004471
Apache	HIVE	11208	0	0	1	1	106	1	51	4	0.005701	0.000447
Apache	HIVE	14003	0	0	0	0	22	0	19	0	0.002124	0
Apache	HIVE	1716	0	0	0	1	197	0	53	28	0.005924	0.00313
Apache	HIVE	12574	0	0	0	0	52	2	31	0	0.003465	0
Apache	HIVE	14006	0	1	1	1	325	7	88	36	0.009837	0.004024
Apache	HIVE	13628	0	0	0	0	12	0	6	0	0.000671	0
Apache	HIVE	1720	0	0	0	1	15	3	13	1	0.001453	0.000112
Apache	HIVE	14964	0	0	0	1	30	1	15	3	0.001677	0.000335
Apache	HIVE	13813	0	0	0	1	32	0	21	1	0.002347	0.000112
Apache	HIVE	12575	0	0	0	0	27	0	24	0	0.002683	0
Apache	HIVE	14013	0	0	0	1	37	5	29	1	0.003242	0.000112
Apache	HIVE	14015	1	1	1	1	1093	13	194	126	0.021686	0.014085
Apache	HIVE	13412	0	0	1	0	83	5	31	0	0.003465	0
Apache	HIVE	14194	0	0	0	0	23	0	14	0	0.001565	0
Apache	HIVE	14019	0	0	0	1	25	1	21	1	0.002347	0.000112
Apache	HIVE	14174	0	0	0	0	24	0	17	0	0.0019	0
Apache	HIVE	14022	0	1	1	1	1514	41	227	77	0.025374	0.008607
Apache	HIVE	3785	0	0	0	1	13	1	8	1	0.000894	0.000112
Apache	HIVE	14027	0	0	1	0	57	0	27	0	0.003018	0
Apache	HIVE	12578	0	0	1	1	326	91	168	17	0.018779	0.0019
Apache	HIVE	14390	0	0	1	1	135	20	54	20	0.006036	0.002236
Apache	HIVE	5843	0	0	0	0	11	0	8	0	0.000894	0
Apache	HIVE	5845	0	0	0	0	15	1	14	0	0.001565	0
Apache	HIVE	14038	1	0	0	1	27	3	27	3	0.003018	0.000335
Apache	HIVE	12538	0	0	0	1	58	2	36	2	0.004024	0.000224
Apache	HIVE	12879	0	0	1	1	298	59	179	14	0.020009	0.001565
Apache	HIVE	13561	0	0	0	1	28	1	21	2	0.002347	0.000224
