Group	Project	BugID	NTk	NLocalTk	NDistTk	NDistCE
Apache	HIVE	2383	912	14	154	14
Apache	HIVE	337	17	0	15	3
Apache	HIVE	338	17	1	15	0
Apache	HIVE	6484	37	3	32	4
Apache	HIVE	7566	81	2	26	0
Apache	HIVE	2390	56	1	28	6
Apache	HIVE	12632	19	1	15	1
Apache	HIVE	12633	18	1	15	1
Apache	HIVE	12635	40	0	22	0
Apache	HIVE	6492	33	0	19	1
Apache	HIVE	349	10	0	6	3
Apache	HIVE	2398	41	0	22	0
Apache	HIVE	13082	394	5	96	50
Apache	HIVE	4496	11	0	8	1
Apache	HIVE	2402	21	0	13	1
Apache	HIVE	12643	28	0	22	1
Apache	HIVE	12644	25	1	19	1
Apache	HIVE	13423	98	5	51	7
Apache	HIVE	14694	144	2	61	18
Apache	HIVE	14697	66	8	44	2
Apache	HIVE	12650	38	4	24	2
Apache	HIVE	6507	53	1	39	1
Apache	HIVE	367	6	0	6	0
Apache	HIVE	12656	23	0	16	1
Apache	HIVE	12657	135	19	40	1
Apache	HIVE	403	19	0	14	0
Apache	HIVE	12660	21	2	18	4
Apache	HIVE	373	7	0	7	0
Apache	HIVE	12662	287	18	88	35
Apache	HIVE	12664	88	4	44	4
Apache	HIVE	14714	162	6	64	21
Apache	HIVE	381	27	0	20	1
Apache	HIVE	405	50	0	36	3
Apache	HIVE	12612	235	8	85	2
Apache	HIVE	10625	71	2	40	1
Apache	HIVE	386	40	0	26	0
Apache	HIVE	14059	45	2	21	2
Apache	HIVE	14726	4	0	4	0
Apache	HIVE	12353	106	4	64	4
Apache	HIVE	393	9	0	9	2
Apache	HIVE	4490	234	3	70	45
Apache	HIVE	4491	80	0	35	11
Apache	HIVE	12684	218	0	45	30
Apache	HIVE	12685	50	1	28	4
Apache	HIVE	6542	3	0	3	0
Apache	HIVE	12687	25	2	21	1
Apache	HIVE	12688	76	0	38	2
Apache	HIVE	9624	7831	39	265	86
Apache	HIVE	14739	76	5	43	3
Apache	HIVE	4501	46	1	31	6
Apache	HIVE	14743	459	18	99	42
Apache	HIVE	12698	37	6	29	6
Apache	HIVE	4507	19	2	14	0
Apache	HIVE	8604	3	1	3	0
Apache	HIVE	8606	75	5	43	8
Apache	HIVE	10309	34	0	21	4
Apache	HIVE	417	10	0	7	0
Apache	HIVE	2466	48	1	26	1
Apache	HIVE	419	10	0	8	0
Apache	HIVE	12708	60	2	37	0
Apache	HIVE	8614	6	0	6	0
Apache	HIVE	12017	28	0	20	0
Apache	HIVE	12712	301	0	87	35
Apache	HIVE	12717	50	6	37	3
Apache	HIVE	14766	32	1	26	3
Apache	HIVE	6575	52	2	35	4
Apache	HIVE	6561	64	4	35	1
Apache	HIVE	435	12	0	8	1
Apache	HIVE	12724	1077	23	202	26
Apache	HIVE	10677	281	2	64	33
Apache	HIVE	12728	51	1	26	0
Apache	HIVE	442	23	2	16	0
Apache	HIVE	443	10	0	7	3
Apache	HIVE	12735	229	9	65	28
Apache	HIVE	14784	394	19	102	46
Apache	HIVE	2497	386	10	96	14
Apache	HIVE	2498	19	0	18	0
Apache	HIVE	2499	9	1	9	2
Apache	HIVE	12740	945	8	100	67
Apache	HIVE	12741	23	0	19	1
Apache	HIVE	454	13	0	10	0
Apache	HIVE	2465	29	0	15	0
Apache	HIVE	12744	131	3	34	1
Apache	HIVE	12364	676	24	166	86
Apache	HIVE	458	51	3	35	3
Apache	HIVE	8653	10	0	9	0
Apache	HIVE	12365	149	5	64	16
Apache	HIVE	4561	91	4	59	1
Apache	HIVE	2517	13	0	8	0
Apache	HIVE	12758	19	3	15	6
Apache	HIVE	2520	105	4	43	11
Apache	HIVE	12762	137	0	50	6
Apache	HIVE	4571	49	2	37	1
Apache	HIVE	12766	16	2	12	2
Apache	HIVE	12768	17	1	11	0
Apache	HIVE	6626	31	5	22	6
Apache	HIVE	14819	39	4	23	4
Apache	HIVE	14820	43	4	28	7
Apache	HIVE	485	12	0	8	0
Apache	HIVE	487	178	7	64	12
Apache	HIVE	488	99	6	36	1
Apache	HIVE	4586	5	0	5	1
Apache	HIVE	2540	23	0	15	1
Apache	HIVE	2544	24	1	18	1
Apache	HIVE	497	44	2	14	0
Apache	HIVE	498	14	3	8	4
Apache	HIVE	499	11	2	9	0
Apache	HIVE	12788	125	1	37	2
Apache	HIVE	501	17	1	12	2
Apache	HIVE	8541	85	6	41	1
Apache	HIVE	14839	161	10	71	11
Apache	HIVE	504	43	1	31	8
Apache	HIVE	5204	48	3	30	5
Apache	HIVE	12795	323	8	81	26
Apache	HIVE	6652	291	14	154	11
Apache	HIVE	12797	77	0	36	11
Apache	HIVE	511	16	0	13	2
Apache	HIVE	12800	7	1	7	1
Apache	HIVE	514	37	1	17	0
Apache	HIVE	10755	37	3	27	0
Apache	HIVE	2564	36	0	26	0
Apache	HIVE	517	103	5	55	7
Apache	HIVE	12807	11	0	7	0
Apache	HIVE	520	18	3	16	2
Apache	HIVE	12809	18	0	14	2
Apache	HIVE	523	10	1	8	2
Apache	HIVE	13861	49	0	40	3
Apache	HIVE	12814	14	0	9	0
Apache	HIVE	12815	268	6	69	29
Apache	HIVE	528	13	3	9	3
Apache	HIVE	14865	10	0	8	0
Apache	HIVE	12818	9	0	6	0
Apache	HIVE	12819	5	0	5	0
Apache	HIVE	532	21	0	11	0
Apache	HIVE	12821	5	0	5	0
Apache	HIVE	12822	5	0	5	0
Apache	HIVE	12823	5	0	5	0
Apache	HIVE	12824	10	0	9	0
Apache	HIVE	14873	7	0	6	0
Apache	HIVE	13743	257	11	93	42
Apache	HIVE	12829	3	0	3	0
Apache	HIVE	12830	3	0	3	0
Apache	HIVE	6687	60	5	38	3
Apache	HIVE	544	12	1	10	2
Apache	HIVE	545	36	3	24	3
Apache	HIVE	14883	105	16	65	22
Apache	HIVE	12837	102	4	54	2
Apache	HIVE	14229	35	0	20	3
Apache	HIVE	14215	97	2	38	1
Apache	HIVE	557	16	0	12	1
Apache	HIVE	13405	20	2	17	3
Apache	HIVE	560	48	4	23	0
Apache	HIVE	12040	32	1	20	0
Apache	HIVE	2615	80	2	47	4
Apache	HIVE	6712	30	1	18	3
Apache	HIVE	15090	33	0	26	1
Apache	HIVE	6716	41	1	19	5
Apache	HIVE	574	65	2	43	10
Apache	HIVE	14773	594	19	153	70
Apache	HIVE	8768	5	0	5	0
Apache	HIVE	12865	144	1	47	0
Apache	HIVE	578	44	2	29	0
Apache	HIVE	12867	20	1	12	0
Apache	HIVE	2455	6	1	6	1
Apache	HIVE	2631	28	7	23	2
Apache	HIVE	14092	305	6	58	38
Apache	HIVE	587	66	2	42	5
Apache	HIVE	14924	111	14	41	10
Apache	HIVE	13410	34	3	23	2
Apache	HIVE	11021	28	2	19	4
Apache	HIVE	592	28	0	16	0
Apache	HIVE	14147	10	0	9	0
Apache	HIVE	595	22	0	19	3
Apache	HIVE	6741	89	4	58	18
Apache	HIVE	13753	41	0	29	1
Apache	HIVE	10841	1228	16	121	16
Apache	HIVE	6747	3	1	3	1
Apache	HIVE	12893	38	1	16	0
Apache	HIVE	14943	13	0	12	0
Apache	HIVE	14944	10	0	8	0
Apache	HIVE	14945	53	9	38	5
Apache	HIVE	14779	8	3	7	3
Apache	HIVE	612	10	0	9	1
Apache	HIVE	12904	650	37	140	61
Apache	HIVE	12905	23	0	18	0
Apache	HIVE	12911	9	1	9	0
Apache	HIVE	14751	32	2	20	2
Apache	HIVE	14966	74	0	53	1
Apache	HIVE	5225	421	15	105	64
Apache	HIVE	8824	370	9	130	54
Apache	HIVE	634	77	5	46	2
Apache	HIVE	635	19	0	14	4
Apache	HIVE	12926	78	0	37	11
Apache	HIVE	10879	303	0	120	15
Apache	HIVE	10880	307	0	122	15
Apache	HIVE	10881	303	0	120	15
Apache	HIVE	12931	13	0	11	0
Apache	HIVE	12933	27	3	21	2
Apache	HIVE	11241	80	3	40	3
Apache	HIVE	12935	36	1	26	0
Apache	HIVE	14984	107	4	56	3
Apache	HIVE	12937	323	16	97	39
Apache	HIVE	6935	65	0	42	2
Apache	HIVE	12941	52	0	21	0
Apache	HIVE	2702	44	4	31	8
Apache	HIVE	10895	21	0	20	1
Apache	HIVE	2705	30	1	21	2
Apache	HIVE	14411	110	16	51	6
Apache	HIVE	12947	280	3	82	32
Apache	HIVE	6806	33	1	24	3
Apache	HIVE	12951	25	1	23	0
Apache	HIVE	8856	91	8	51	1
Apache	HIVE	11931	170	3	56	0
Apache	HIVE	12954	10	1	8	1
Apache	HIVE	14447	6	1	6	1
Apache	HIVE	15004	282	24	131	44
Apache	HIVE	11034	176	6	41	4
Apache	HIVE	2721	74	4	41	3
Apache	HIVE	12963	77	2	46	1
Apache	HIVE	12964	6	2	6	2
Apache	HIVE	12742	30	1	21	0
Apache	HIVE	8870	176	3	74	12
Apache	HIVE	6824	41	0	32	0
Apache	HIVE	12969	19	1	12	2
Apache	HIVE	12743	114	0	41	12
Apache	HIVE	2732	329	6	84	44
Apache	HIVE	2735	17	2	16	1
Apache	HIVE	2736	372	7	106	51
Apache	HIVE	6833	95	0	31	0
Apache	HIVE	12981	40	2	28	3
Apache	HIVE	15030	16	0	12	0
Apache	HIVE	5956	8	0	8	0
Apache	HIVE	2746	19	1	18	3
Apache	HIVE	2748	15	1	15	0
Apache	HIVE	12990	140	13	46	28
Apache	HIVE	6847	33	0	27	0
Apache	HIVE	2752	313	4	76	42
Apache	HIVE	12993	51	0	26	0
Apache	HIVE	12995	53	5	35	0
Apache	HIVE	12996	73	12	43	0
Apache	HIVE	2757	25	1	21	0
Apache	HIVE	15046	50	1	35	1
Apache	HIVE	12999	101	3	39	10
Apache	HIVE	10594	1153	6	174	71
Apache	HIVE	718	120	2	38	1
Apache	HIVE	12749	114	1	49	2
Apache	HIVE	13008	384	30	90	67
Apache	HIVE	14686	81	8	51	13
Apache	HIVE	15061	69	0	40	0
Apache	HIVE	13016	121	9	44	12
Apache	HIVE	13017	2821	85	480	119
Apache	HIVE	2778	336	1	97	48
Apache	HIVE	10971	58	2	34	2
Apache	HIVE	13020	40	2	29	1
Apache	HIVE	6877	28	1	18	2
Apache	HIVE	2784	235	3	65	33
Apache	HIVE	741	34	1	20	0
Apache	HIVE	10983	188	2	113	14
Apache	HIVE	2792	7	0	7	0
Apache	HIVE	13036	15	1	14	1
Apache	HIVE	15096	138	9	42	10
Apache	HIVE	13039	121	3	51	5
Apache	HIVE	13096	37	2	24	1
Apache	HIVE	13042	111	8	42	22
Apache	HIVE	2803	81	9	44	3
Apache	HIVE	10996	345	12	79	7
Apache	HIVE	11049	27	0	18	0
Apache	HIVE	11000	1085	0	131	71
Apache	HIVE	763	39	5	26	2
Apache	HIVE	6908	49	4	39	2
Apache	HIVE	1321	49	1	40	1
Apache	HIVE	12757	20	2	19	2
Apache	HIVE	13056	176	8	59	5
Apache	HIVE	13809	90	1	54	0
Apache	HIVE	14135	32	1	22	0
Apache	HIVE	2820	395	9	131	35
Apache	HIVE	773	3	1	3	1
Apache	HIVE	774	59	3	24	3
Apache	HIVE	13063	60	4	28	0
Apache	HIVE	13153	28	4	18	2
Apache	HIVE	13065	409	5	98	35
Apache	HIVE	13066	26	0	22	0
Apache	HIVE	2829	24	0	14	2
Apache	HIVE	13075	116	10	79	20
Apache	HIVE	13077	29	2	19	3
Apache	HIVE	4868	57	0	32	0
Apache	HIVE	13079	28	1	23	0
Apache	HIVE	794	58	12	47	13
Apache	HIVE	13083	128	7	64	15
Apache	HIVE	11036	15	2	13	1
Apache	HIVE	4893	6	0	6	1
Apache	HIVE	13086	30	1	16	1
Apache	HIVE	4895	12	1	11	1
Apache	HIVE	13089	33	1	26	2
Apache	HIVE	802	36	1	27	2
Apache	HIVE	803	16	2	13	0
Apache	HIVE	13093	23	0	20	0
Apache	HIVE	13094	258	19	84	36
Apache	HIVE	15143	270	7	70	29
Apache	HIVE	2856	308	14	103	43
Apache	HIVE	6953	131	5	63	13
Apache	HIVE	3232	22	2	15	2
Apache	HIVE	4911	28	0	16	1
Apache	HIVE	816	32	3	22	10
Apache	HIVE	13105	27	4	26	1
Apache	HIVE	13108	23	0	18	0
Apache	HIVE	14814	23	0	14	3
Apache	HIVE	13110	16	0	15	0
Apache	HIVE	823	90	6	43	6
Apache	HIVE	13114	484	16	107	60
Apache	HIVE	13115	465	20	162	75
Apache	HIVE	6973	43	0	27	2
Apache	HIVE	14144	9	0	7	0
Apache	HIVE	2883	88	6	41	16
Apache	HIVE	837	79	8	45	0
Apache	HIVE	13126	33	1	25	1
Apache	HIVE	15099	29	2	22	2
Apache	HIVE	13128	473	18	89	57
Apache	HIVE	841	24	1	17	1
Apache	HIVE	6987	39	0	31	4
Apache	HIVE	4940	5	1	5	0
Apache	HIVE	14690	189	15	71	34
Apache	HIVE	13135	18	4	17	2
Apache	HIVE	13141	42	2	25	3
Apache	HIVE	855	22	1	17	2
Apache	HIVE	856	29	0	11	0
Apache	HIVE	2905	44	2	30	3
Apache	HIVE	13146	117	2	58	12
Apache	HIVE	14479	5	0	5	0
Apache	HIVE	13151	33	0	19	2
Apache	HIVE	2913	54	2	37	3
Apache	HIVE	7011	17	0	14	1
Apache	HIVE	869	48	2	33	2
Apache	HIVE	2918	251	6	99	11
Apache	HIVE	13159	10	0	10	2
Apache	HIVE	11112	106	12	59	4
Apache	HIVE	2923	229	9	73	42
Apache	HIVE	876	6	1	5	1
Apache	HIVE	2925	43	1	34	0
Apache	HIVE	878	25	1	15	0
Apache	HIVE	1853	48	1	38	0
Apache	HIVE	4977	30	3	23	1
Apache	HIVE	4978	20	0	14	2
Apache	HIVE	2931	27	0	18	0
Apache	HIVE	14142	382	13	83	56
Apache	HIVE	13174	473	11	88	61
Apache	HIVE	2935	2	0	2	1
Apache	HIVE	2939	63	7	50	4
Apache	HIVE	893	20	2	15	1
Apache	HIVE	15231	80	5	33	3
Apache	HIVE	1856	31	1	20	0
Apache	HIVE	13186	8	0	7	0
Apache	HIVE	14054	3	1	3	1
Apache	HIVE	4996	40	0	31	7
Apache	HIVE	13191	37	6	22	1
Apache	HIVE	6295	17	2	14	0
Apache	HIVE	2957	65	2	37	8
Apache	HIVE	2958	453	13	108	52
Apache	HIVE	13199	38	4	28	1
Apache	HIVE	13200	129	0	41	1
Apache	HIVE	13201	35	1	22	0
Apache	HIVE	9107	62	2	45	4
Apache	HIVE	7060	53	5	40	2
Apache	HIVE	13209	202	3	67	41
Apache	HIVE	13210	32	1	27	0
Apache	HIVE	13213	20	0	14	1
Apache	HIVE	13125	81	3	57	0
Apache	HIVE	13216	58	10	36	14
Apache	HIVE	12784	353	3	70	36
Apache	HIVE	1976	28	2	17	2
Apache	HIVE	12785	664	9	127	57
Apache	HIVE	12444	340	12	111	44
Apache	HIVE	13226	65	2	32	0
Apache	HIVE	13227	32	0	20	0
Apache	HIVE	940	39	1	19	0
Apache	HIVE	8690	8	0	5	0
Apache	HIVE	14483	252	22	87	42
Apache	HIVE	13233	22	0	17	0
Apache	HIVE	13236	6	0	6	0
Apache	HIVE	3000	51	6	36	6
Apache	HIVE	953	14	1	10	0
Apache	HIVE	13242	22	1	19	0
Apache	HIVE	13246	20	0	16	0
Apache	HIVE	13247	28	2	19	0
Apache	HIVE	5056	17	1	17	5
Apache	HIVE	11424	11	0	6	0
Apache	HIVE	12786	13	0	9	0
Apache	HIVE	13251	42	0	25	0
Apache	HIVE	12790	206	3	56	12
Apache	HIVE	13872	180	6	76	19
Apache	HIVE	13255	25	3	20	2
Apache	HIVE	13256	15	5	14	2
Apache	HIVE	13258	24	0	16	0
Apache	HIVE	13260	53	3	31	7
Apache	HIVE	13261	177	13	61	10
Apache	HIVE	13262	33	2	26	1
Apache	HIVE	13264	49	6	31	10
Apache	HIVE	12792	6	0	6	0
Apache	HIVE	13267	28	4	22	2
Apache	HIVE	13269	6	0	6	0
Apache	HIVE	7127	328	4	91	41
Apache	HIVE	7129	10	0	9	1
Apache	HIVE	14155	32	2	21	2
Apache	HIVE	3045	43	6	19	0
Apache	HIVE	13286	36	4	23	0
Apache	HIVE	13287	21	0	17	0
Apache	HIVE	1001	80	7	57	5
Apache	HIVE	9194	14	2	12	0
Apache	HIVE	5099	472	19	167	62
Apache	HIVE	3052	27	1	18	2
Apache	HIVE	13293	32	1	22	0
Apache	HIVE	5102	31	0	22	2
Apache	HIVE	9199	44	1	28	5
Apache	HIVE	12456	26	0	18	4
Apache	HIVE	13299	67	1	38	2
Apache	HIVE	13300	409	18	109	44
Apache	HIVE	3062	29	0	14	0
Apache	HIVE	3064	95	1	32	0
Apache	HIVE	14164	32	0	26	0
Apache	HIVE	7164	40	1	31	4
Apache	HIVE	13991	55	2	32	1
Apache	HIVE	3070	95	7	36	7
Apache	HIVE	14805	47	2	32	0
Apache	HIVE	13314	406	11	108	52
Apache	HIVE	1195	23	2	19	4
Apache	HIVE	13320	18	1	17	0
Apache	HIVE	3081	5	2	5	0
Apache	HIVE	11095	190	0	112	13
Apache	HIVE	13325	904	8	110	65
Apache	HIVE	13326	12	0	10	1
Apache	HIVE	1039	51	2	25	0
Apache	HIVE	13144	26	2	19	0
Apache	HIVE	3090	56	1	30	0
Apache	HIVE	12378	157	4	57	12
Apache	HIVE	13333	42	3	32	6
Apache	HIVE	3094	53	0	26	0
Apache	HIVE	14424	418	18	110	52
Apache	HIVE	3098	99	7	63	4
Apache	HIVE	3099	24	1	15	2
Apache	HIVE	12992	153	20	60	28
Apache	HIVE	5149	21	3	20	5
Apache	HIVE	7198	73	2	48	4
Apache	HIVE	13343	40	0	17	0
Apache	HIVE	1056	27	0	18	1
Apache	HIVE	9249	109	2	37	18
Apache	HIVE	2907	51	1	28	3
Apache	HIVE	14513	146	7	60	4
Apache	HIVE	1064	390	1	105	45
Apache	HIVE	14778	50	1	34	5
Apache	HIVE	7212	34	2	23	0
Apache	HIVE	12466	122	3	23	4
Apache	HIVE	1072	182	2	52	10
Apache	HIVE	8712	75	8	38	3
Apache	HIVE	3125	32	3	23	2
Apache	HIVE	3126	50	4	38	0
Apache	HIVE	3127	53	2	39	1
Apache	HIVE	13369	367	31	184	10
Apache	HIVE	1753	10	1	8	1
Apache	HIVE	14175	24	0	17	0
Apache	HIVE	13372	75	3	43	0
Apache	HIVE	13373	13	2	13	0
Apache	HIVE	9278	73	3	37	2
Apache	HIVE	12584	203	6	46	17
Apache	HIVE	13376	131	4	41	3
Apache	HIVE	1089	25	2	23	1
Apache	HIVE	4619	357	3	83	36
Apache	HIVE	5901	14	0	9	0
Apache	HIVE	13381	17	1	14	0
Apache	HIVE	7238	84	9	43	2
Apache	HIVE	13383	42	1	24	2
Apache	HIVE	1097	386	20	105	65
Apache	HIVE	14178	22	3	19	7
Apache	HIVE	13390	8	1	8	2
Apache	HIVE	13837	1319	27	235	34
Apache	HIVE	13392	197	14	91	30
Apache	HIVE	13394	196	4	57	27
Apache	HIVE	13395	424	21	207	11
Apache	HIVE	13396	20	0	12	2
Apache	HIVE	13838	6	1	6	0
Apache	HIVE	3159	31	1	24	3
Apache	HIVE	13400	7	0	7	0
Apache	HIVE	1112	15	1	9	3
Apache	HIVE	13403	42	3	35	3
Apache	HIVE	1116	95	3	45	0
Apache	HIVE	7261	897	14	149	27
Apache	HIVE	13608	117	2	61	4
Apache	HIVE	3168	60	3	44	4
Apache	HIVE	12816	7	0	6	0
Apache	HIVE	5218	621	81	194	113
Apache	HIVE	3171	72	1	46	4
Apache	HIVE	1124	58	2	34	0
Apache	HIVE	1125	71	3	45	5
Apache	HIVE	1126	65	0	41	7
Apache	HIVE	13415	78	4	54	3
Apache	HIVE	1129	64	5	44	7
Apache	HIVE	3179	261	6	73	7
Apache	HIVE	5228	37	0	30	2
Apache	HIVE	13422	49	1	33	1
Apache	HIVE	12477	146	15	65	3
Apache	HIVE	13160	358	3	85	21
Apache	HIVE	13428	10	1	10	0
Apache	HIVE	5237	48	0	33	0
Apache	HIVE	3191	41	2	28	6
Apache	HIVE	12820	29	2	21	0
Apache	HIVE	13434	32	3	22	1
Apache	HIVE	3197	73	2	42	5
Apache	HIVE	11587	264	14	145	3
Apache	HIVE	13439	21	0	19	0
Apache	HIVE	13440	28	0	17	2
Apache	HIVE	13163	42	8	32	7
Apache	HIVE	3205	302	2	75	44
Apache	HIVE	3206	572	14	138	50
Apache	HIVE	7303	21	2	21	7
Apache	HIVE	5256	172	10	82	20
Apache	HIVE	7306	17	1	15	4
Apache	HIVE	9357	44	1	9	0
Apache	HIVE	1167	30	2	20	1
Apache	HIVE	3217	38	2	26	3
Apache	HIVE	13458	34	1	23	1
Apache	HIVE	7316	20	1	15	0
Apache	HIVE	13463	36	2	25	2
Apache	HIVE	1176	218	4	63	32
Apache	HIVE	3225	171	3	61	23
Apache	HIVE	3226	201	4	68	20
Apache	HIVE	5277	74	3	43	4
Apache	HIVE	3230	36	3	29	1
Apache	HIVE	6631	201	3	68	19
Apache	HIVE	1184	51	0	21	0
Apache	HIVE	1187	58	1	33	1
Apache	HIVE	11069	609	10	159	64
Apache	HIVE	7200	114	2	49	2
Apache	HIVE	3243	39	1	22	1
Apache	HIVE	7341	242	20	134	18
Apache	HIVE	3246	21	1	14	2
Apache	HIVE	3247	83	4	32	1
Apache	HIVE	3248	32	0	26	2
Apache	HIVE	13489	146	9	58	20
Apache	HIVE	11123	80	2	43	5
Apache	HIVE	3253	148	5	44	7
Apache	HIVE	13494	19	2	15	1
Apache	HIVE	1207	8	1	8	2
Apache	HIVE	14293	2935	26	184	94
Apache	HIVE	12831	4	0	4	0
Apache	HIVE	14538	470	3	52	26
Apache	HIVE	13502	34	1	28	4
Apache	HIVE	12832	4	0	4	0
Apache	HIVE	1218	27	1	17	0
Apache	HIVE	13510	563	6	104	61
Apache	HIVE	3272	34	4	27	1
Apache	HIVE	3295	28	0	20	2
Apache	HIVE	13175	31	0	18	0
Apache	HIVE	13858	59	3	44	3
Apache	HIVE	5328	26	0	14	0
Apache	HIVE	5329	30	0	14	0
Apache	HIVE	7379	46	0	34	0
Apache	HIVE	13525	9	0	9	0
Apache	HIVE	13527	192	9	108	15
Apache	HIVE	1242	5	0	5	1
Apache	HIVE	13533	53	0	38	3
Apache	HIVE	7390	33	0	19	1
Apache	HIVE	6693	34	1	22	1
Apache	HIVE	7393	280	19	103	41
Apache	HIVE	13539	330	16	101	34
Apache	HIVE	13540	122	12	56	1
Apache	HIVE	13542	32	4	28	1
Apache	HIVE	7399	28	2	22	2
Apache	HIVE	1257	23	3	21	2
Apache	HIVE	11498	50	4	35	6
Apache	HIVE	3308	109	6	54	2
Apache	HIVE	11502	47	0	32	1
Apache	HIVE	11504	20	2	15	2
Apache	HIVE	13553	4	0	4	1
Apache	HIVE	13523	101	10	68	13
Apache	HIVE	5364	22	0	12	0
Apache	HIVE	1271	128	2	52	3
Apache	HIVE	12500	28	1	25	2
Apache	HIVE	1275	12	1	8	1
Apache	HIVE	1281	26	1	12	1
Apache	HIVE	13570	302	6	62	45
Apache	HIVE	13572	31	5	22	6
Apache	HIVE	7428	60	2	44	3
Apache	HIVE	3335	176	9	78	7
Apache	HIVE	5676	13	0	13	0
Apache	HIVE	7434	28	0	19	0
Apache	HIVE	1291	238	5	64	40
Apache	HIVE	1045	18	1	13	1
Apache	HIVE	12250	76	5	29	3
Apache	HIVE	13987	54	2	32	1
Apache	HIVE	1302	46	4	24	3
Apache	HIVE	9495	129	5	49	11
Apache	HIVE	12864	819	4	36	7
Apache	HIVE	1308	267	2	65	42
Apache	HIVE	12506	218	2	77	12
Apache	HIVE	13599	300	7	63	24
Apache	HIVE	1312	123	6	45	8
Apache	HIVE	8752	348	16	81	10
Apache	HIVE	13602	18	1	12	0
Apache	HIVE	1315	21	0	14	0
Apache	HIVE	1317	43	1	23	2
Apache	HIVE	14433	47	3	31	4
Apache	HIVE	1320	239	8	60	30
Apache	HIVE	14556	154	0	53	15
Apache	HIVE	13610	26	1	21	3
Apache	HIVE	5419	13	0	10	0
Apache	HIVE	11566	33	0	21	0
Apache	HIVE	14333	94	2	28	1
Apache	HIVE	1330	7	0	7	0
Apache	HIVE	7475	63	1	33	1
Apache	HIVE	13621	71	0	19	7
Apache	HIVE	13622	139	9	98	11
Apache	HIVE	3384	33	1	21	3
Apache	HIVE	14357	73	11	48	14
Apache	HIVE	1340	18	0	15	2
Apache	HIVE	1341	24	0	14	0
Apache	HIVE	3173	22	1	17	1
Apache	HIVE	13632	180	15	51	21
Apache	HIVE	1345	65	1	34	5
Apache	HIVE	2955	40	3	23	0
Apache	HIVE	12093	79	9	38	2
Apache	HIVE	1350	9	0	9	1
Apache	HIVE	12661	195	6	59	15
Apache	HIVE	9546	56	0	26	0
Apache	HIVE	4046	33	2	23	0
Apache	HIVE	13645	28	5	23	4
Apache	HIVE	13646	76	0	39	2
Apache	HIVE	3408	337	26	86	32
Apache	HIVE	1363	152	1	64	16
Apache	HIVE	6933	34	0	18	1
Apache	HIVE	11607	10	0	8	0
Apache	HIVE	1368	106	1	40	6
Apache	HIVE	3420	139	11	60	17
Apache	HIVE	3423	129	6	44	21
Apache	HIVE	11616	373	22	106	63
Apache	HIVE	1377	55	1	38	6
Apache	HIVE	1378	20	0	14	0
Apache	HIVE	14435	28	2	17	1
Apache	HIVE	3428	59	2	36	4
Apache	HIVE	1385	50	3	19	0
Apache	HIVE	13676	32	0	19	0
Apache	HIVE	1376	104	3	60	6
Apache	HIVE	2963	40	1	26	2
Apache	HIVE	13686	99	4	57	4
Apache	HIVE	13691	319	19	90	38
Apache	HIVE	13693	597	20	110	9
Apache	HIVE	9598	180	13	66	26
Apache	HIVE	6037	10	1	9	2
Apache	HIVE	1409	164	8	52	26
Apache	HIVE	13699	27	1	17	1
Apache	HIVE	13700	6	1	6	1
Apache	HIVE	13701	35	0	20	0
Apache	HIVE	13702	6	0	6	1
Apache	HIVE	5511	27	4	21	3
Apache	HIVE	13704	96	6	60	8
Apache	HIVE	11657	62	0	44	2
Apache	HIVE	1418	15	0	12	2
Apache	HIVE	5515	456	3	113	61
Apache	HIVE	1422	118	5	51	14
Apache	HIVE	9616	32	2	21	2
Apache	HIVE	1428	141	6	79	7
Apache	HIVE	13719	6	1	6	1
Apache	HIVE	5528	21	0	11	2
Apache	HIVE	13512	42	1	27	4
Apache	HIVE	13725	61	3	40	0
Apache	HIVE	7583	53	3	31	3
Apache	HIVE	13728	5	1	5	1
Apache	HIVE	13730	12	1	12	0
Apache	HIVE	1444	101	6	64	8
Apache	HIVE	1412	38	0	27	1
Apache	HIVE	2503	33	3	23	4
Apache	HIVE	13619	15	0	14	0
Apache	HIVE	5546	217	8	91	29
Apache	HIVE	9647	593	27	153	16
Apache	HIVE	13744	37	0	21	0
Apache	HIVE	9459	96	7	55	1
Apache	HIVE	1460	13	0	9	0
Apache	HIVE	13749	33	4	30	0
Apache	HIVE	9655	369	0	91	45
Apache	HIVE	1465	89	4	43	4
Apache	HIVE	13754	59	3	44	3
Apache	HIVE	5563	32	1	24	2
Apache	HIVE	13756	88	3	49	0
Apache	HIVE	14126	9	1	9	0
Apache	HIVE	1470	21	1	21	1
Apache	HIVE	1471	16	0	12	0
Apache	HIVE	5568	23	1	18	0
Apache	HIVE	7620	77	5	32	10
Apache	HIVE	9669	25	0	18	0
Apache	HIVE	13217	42	1	27	2
Apache	HIVE	13961	32	0	24	0
Apache	HIVE	5580	27	1	17	0
Apache	HIVE	13185	169	3	56	15
Apache	HIVE	9748	121	1	50	13
Apache	HIVE	1489	21	1	15	1
Apache	HIVE	9685	333	2	86	61
Apache	HIVE	1494	9	0	9	0
Apache	HIVE	1273	2	1	2	1
Apache	HIVE	3545	7	1	7	1
Apache	HIVE	3546	2	1	2	1
Apache	HIVE	3547	10	1	8	0
Apache	HIVE	3548	4	0	4	1
Apache	HIVE	1501	24	2	22	0
