Key	Group	Project	BugID	Talks	Enums	Code	Stack	CountSummaryHints	CountDescHints	CountRemainHints	Grade	Sentences	Words	Syllables	ASW	ALS
roo619	Spring	ROO	619	0	0	0	0	2	2	2	9.190000	4	58	94	1.620000	14.500000
roo633	Spring	ROO	633	0	0	0	0	0	14	14	16.490000	13	98	242	2.470000	7.540000
roo644	Spring	ROO	644	0	0	0	1	2	33	24	51.360000	22	60	335	5.580000	2.730000
roo645	Spring	ROO	645	0	0	0	0	1	5	5	18.310000	11	67	179	2.670000	6.090000
roo647	Spring	ROO	647	0	0	0	1	2	154	122	58.730000	178	572	3542	6.190000	3.210000
roo650	Spring	ROO	650	0	0	0	0	0	1	1	10.460000	11	69	138	2.000000	6.270000
roo652	Spring	ROO	652	0	0	0	0	0	0	0	5.540000	3	40	54	1.350000	13.330000
roo666	Spring	ROO	666	0	0	0	0	1	3	3	14.310000	8	72	161	2.240000	9.000000
roo674	Spring	ROO	674	0	0	0	0	0	3	3	12.830000	3	63	108	1.710000	21.000000
roo677	Spring	ROO	677	0	0	0	0	0	6	6	12.780000	10	88	186	2.110000	8.800000
roo679	Spring	ROO	679	0	0	0	0	0	0	0	11.340000	2	46	70	1.520000	23.000000
roo691	Spring	ROO	691	0	0	0	0	0	6	6	11.670000	17	115	240	2.090000	6.760000
roo694	Spring	ROO	694	0	0	0	0	0	1	1	11.770000	3	80	115	1.440000	26.670000
roo695	Spring	ROO	695	0	0	0	0	1	16	16	17.950000	10	94	238	2.530000	9.400000
roo696	Spring	ROO	696	0	0	0	1	3	27	19	23.460000	12	109	328	3.010000	9.080000
roo697	Spring	ROO	697	0	0	0	0	1	3	3	9.990000	10	86	162	1.880000	8.600000
roo699	Spring	ROO	699	0	0	0	1	3	51	38	39.110000	22	82	370	4.510000	3.730000
roo704	Spring	ROO	704	0	0	0	1	1	26	19	16.590000	12	105	256	2.440000	8.750000
roo707	Spring	ROO	707	0	0	0	0	0	0	0	13.090000	2	20	42	2.100000	10.000000
roo708	Spring	ROO	708	0	0	0	0	1	3	3	20.840000	9	47	137	2.910000	5.220000
roo710	Spring	ROO	710	0	0	0	0	2	13	13	24.210000	13	116	357	3.080000	8.920000
roo712	Spring	ROO	712	0	0	0	0	0	1	1	12.280000	10	97	198	2.040000	9.700000
roo716	Spring	ROO	716	0	0	0	0	0	0	0	9.650000	4	32	60	1.880000	8.000000
roo729	Spring	ROO	729	0	0	0	0	0	10	10	13.170000	9	100	207	2.070000	11.110000
roo732	Spring	ROO	732	0	0	0	0	0	0	0	11.460000	2	35	60	1.710000	17.500000
roo741	Spring	ROO	741	0	0	0	0	1	3	3	14.270000	4	71	138	1.940000	17.750000
roo743	Spring	ROO	743	0	0	0	0	1	4	4	12.360000	7	119	215	1.810000	17.000000
roo746	Spring	ROO	746	0	0	0	0	1	5	5	16.760000	8	45	115	2.560000	5.620000
roo757	Spring	ROO	757	0	0	0	0	0	14	14	22.700000	20	68	213	3.130000	3.400000
roo765	Spring	ROO	765	0	0	0	0	0	5	5	23.750000	14	43	139	3.230000	3.070000
roo785	Spring	ROO	785	0	0	0	0	0	0	0	12.180000	3	37	72	1.950000	12.330000
roo788	Spring	ROO	788	0	0	0	0	0	2	2	12.340000	4	25	54	2.160000	6.250000
roo794	Spring	ROO	794	0	0	0	0	1	1	1	8.790000	6	80	130	1.620000	13.330000
roo798	Spring	ROO	798	0	0	0	0	1	36	36	20.180000	33	117	341	2.910000	3.550000
roo803	Spring	ROO	803	0	0	0	0	0	5	5	32.220000	18	73	286	3.920000	4.060000
roo805	Spring	ROO	805	0	0	0	0	0	12	12	23.640000	21	70	225	3.210000	3.330000
roo826	Spring	ROO	826	0	1	0	0	1	8	4	16.160000	10	55	138	2.510000	5.500000
roo827	Spring	ROO	827	0	0	0	0	2	3	3	10.160000	3	38	67	1.760000	12.670000
roo831	Spring	ROO	831	0	0	0	0	0	18	18	19.380000	26	112	316	2.820000	4.310000
roo832	Spring	ROO	832	0	0	0	0	1	3	3	18.670000	13	65	178	2.740000	5.000000
roo836	Spring	ROO	836	0	0	0	1	0	11	11	27.190000	11	54	187	3.460000	4.910000
roo838	Spring	ROO	838	0	0	0	0	0	13	13	15.880000	20	489	909	1.860000	24.450000
roo839	Spring	ROO	839	0	0	0	0	0	5	5	17.530000	3	45	104	2.310000	15.000000
roo853	Spring	ROO	853	0	1	0	0	2	6	5	13.660000	6	110	206	1.870000	18.330000
roo857	Spring	ROO	857	0	0	0	0	1	2	2	22.670000	5	32	97	3.030000	6.400000
roo864	Spring	ROO	864	0	0	0	0	0	3	3	9.080000	8	129	201	1.560000	16.120000
roo866	Spring	ROO	866	0	0	0	0	2	6	6	19.170000	6	38	104	2.740000	6.330000
roo867	Spring	ROO	867	0	0	0	0	0	1	1	1.440000	24	97	127	1.310000	4.040000
roo868	Spring	ROO	868	0	0	0	0	0	0	0	5.710000	6	57	85	1.490000	9.500000
roo872	Spring	ROO	872	0	0	0	0	0	2	2	4.130000	7	33	50	1.520000	4.710000
roo873	Spring	ROO	873	0	0	0	1	0	28	24	12.620000	21	187	392	2.100000	8.900000
roo879	Spring	ROO	879	0	0	0	0	0	0	0	10.110000	2	36	57	1.580000	18.000000
roo880	Spring	ROO	880	0	0	0	0	0	8	8	10.850000	11	80	160	2.000000	7.270000
roo881	Spring	ROO	881	0	0	0	0	0	1	1	13.680000	4	96	162	1.690000	24.000000
roo887	Spring	ROO	887	0	0	0	0	0	5	5	8.470000	11	148	236	1.590000	13.450000
roo898	Spring	ROO	898	0	0	0	0	2	0	0	13.270000	2	14	31	2.210000	7.000000
roo911	Spring	ROO	911	0	0	0	0	0	2	2	9.680000	6	142	193	1.360000	23.670000
roo914	Spring	ROO	914	0	0	0	0	1	4	4	12.100000	9	81	166	2.050000	9.000000
roo930	Spring	ROO	930	0	0	0	0	0	8	8	13.690000	12	88	197	2.240000	7.330000
roo946	Spring	ROO	946	0	0	0	0	0	0	0	13.230000	2	49	80	1.630000	24.500000
roo969	Spring	ROO	969	0	0	0	0	1	3	3	23.610000	4	39	117	3.000000	9.750000
roo975	Spring	ROO	975	0	0	0	0	0	3	3	18.170000	2	42	91	2.170000	21.000000
roo994	Spring	ROO	994	0	0	0	0	0	0	0	11.170000	3	51	87	1.710000	17.000000
roo1006	Spring	ROO	1006	0	0	0	0	0	1	1	12.120000	8	165	275	1.670000	20.620000
roo1013	Spring	ROO	1013	0	0	0	0	0	0	0	8.090000	3	45	68	1.510000	15.000000
roo1015	Spring	ROO	1015	0	0	0	0	0	0	0	7.580000	2	31	45	1.450000	15.500000
roo1022	Spring	ROO	1022	0	0	0	0	1	14	14	16.430000	13	134	318	2.370000	10.310000
roo1027	Spring	ROO	1027	0	0	0	0	0	2	2	16.040000	4	42	98	2.330000	10.500000
roo1037	Spring	ROO	1037	0	0	0	1	0	29	20	36.630000	29	116	498	4.290000	4.000000
roo1041	Spring	ROO	1041	0	0	0	1	0	23	13	27.500000	9	56	193	3.450000	6.220000
roo1045	Spring	ROO	1045	0	0	0	0	0	0	0	11.220000	7	147	232	1.580000	21.000000
roo1049	Spring	ROO	1049	0	0	0	0	0	0	0	11.980000	18	128	269	2.100000	7.110000
roo1050	Spring	ROO	1050	0	0	0	0	2	9	9	16.250000	13	51	131	2.570000	3.920000
roo1056	Spring	ROO	1056	0	0	0	0	0	1	1	9.340000	6	42	79	1.880000	7.000000
roo1057	Spring	ROO	1057	0	0	0	0	1	10	10	19.910000	12	52	149	2.870000	4.330000
roo1059	Spring	ROO	1059	0	0	0	0	1	46	46	108.710000	32	91	950	10.440000	2.840000
roo1061	Spring	ROO	1061	0	1	0	0	0	11	0	7.710000	5	35	61	1.740000	7.000000
roo1062	Spring	ROO	1062	0	0	0	0	0	0	0	6.720000	3	40	58	1.450000	13.330000
roo1071	Spring	ROO	1071	0	1	0	0	0	18	14	12.530000	11	119	241	2.030000	10.820000
roo1075	Spring	ROO	1075	0	0	0	0	2	3	3	15.210000	3	57	113	1.980000	19.000000
roo1083	Spring	ROO	1083	0	1	0	0	0	1	0	21.640000	7	24	73	3.040000	3.430000
roo1086	Spring	ROO	1086	0	1	0	0	0	8	6	15.450000	7	69	159	2.300000	9.860000
roo1098	Spring	ROO	1098	0	0	0	0	2	0	0	17.200000	4	27	69	2.560000	6.750000
roo1105	Spring	ROO	1105	0	0	0	1	1	173	172	49.180000	230	372	2022	5.440000	1.620000
roo1112	Spring	ROO	1112	0	0	0	0	0	7	7	12.000000	21	218	435	2.000000	10.380000
roo1118	Spring	ROO	1118	0	0	0	0	0	15	15	26.430000	52	269	912	3.390000	5.170000
roo1119	Spring	ROO	1119	0	0	0	0	2	8	8	17.410000	11	85	216	2.540000	7.730000
roo1124	Spring	ROO	1124	0	0	0	0	0	1	1	12.770000	6	143	231	1.620000	23.830000
roo1125	Spring	ROO	1125	0	0	0	0	1	18	18	13.990000	17	91	212	2.330000	5.350000
roo1127	Spring	ROO	1127	0	0	0	0	0	5	5	12.720000	12	285	460	1.610000	23.750000
roo1135	Spring	ROO	1135	0	0	0	0	1	2	2	19.590000	3	123	200	1.630000	41.000000
roo1148	Spring	ROO	1148	0	0	0	0	0	8	8	12.070000	27	222	460	2.070000	8.220000
roo1156	Spring	ROO	1156	0	0	0	0	1	0	0	12.180000	4	54	103	1.910000	13.500000
roo1158	Spring	ROO	1158	0	0	0	0	2	10	10	67.690000	8	24	167	6.960000	3.000000
roo1167	Spring	ROO	1167	0	0	0	0	0	1	1	9.570000	3	54	83	1.540000	18.000000
roo1169	Spring	ROO	1169	0	0	0	1	0	36	32	47.570000	25	82	430	5.240000	3.280000
roo1172	Spring	ROO	1172	0	0	0	0	0	2	2	21.700000	2	14	41	2.930000	7.000000
roo1176	Spring	ROO	1176	0	0	0	0	1	19	19	7.980000	27	248	420	1.690000	9.190000
roo1178	Spring	ROO	1178	0	0	0	1	0	51	36	92.650000	27	81	735	9.070000	3.000000
roo1189	Spring	ROO	1189	0	0	0	0	0	0	0	5.140000	3	34	47	1.380000	11.330000
roo1203	Spring	ROO	1203	0	0	0	0	1	4	4	12.000000	9	82	167	2.040000	9.110000
roo1206	Spring	ROO	1206	0	0	0	0	0	0	0	12.630000	2	28	54	1.930000	14.000000
roo1210	Spring	ROO	1210	0	0	0	0	0	7	7	11.090000	7	46	94	2.040000	6.570000
roo1220	Spring	ROO	1220	0	0	0	1	0	86	78	96.450000	141	242	2284	9.440000	1.720000
roo1222	Spring	ROO	1222	0	0	0	0	1	11	11	20.760000	22	79	234	2.960000	3.590000
roo1223	Spring	ROO	1223	0	0	0	0	0	0	0	8.140000	3	17	31	1.820000	5.670000
roo1242	Spring	ROO	1242	0	0	0	0	0	8	8	14.650000	28	231	529	2.290000	8.250000
roo1258	Spring	ROO	1258	0	0	0	0	2	9	9	22.030000	10	70	207	2.960000	7.000000
roo1260	Spring	ROO	1260	0	0	0	0	0	0	0	8.380000	1	6	11	1.830000	6.000000
roo1273	Spring	ROO	1273	0	0	0	0	1	92	92	40.400000	141	443	2056	4.640000	3.140000
roo1307	Spring	ROO	1307	0	0	0	0	0	26	26	23.800000	32	138	441	3.200000	4.310000
roo1331	Spring	ROO	1331	0	0	0	0	0	1	1	18.100000	2	24	59	2.460000	12.000000
roo1339	Spring	ROO	1339	0	0	0	0	2	0	0	17.680000	1	14	33	2.360000	14.000000
roo1344	Spring	ROO	1344	0	0	0	1	1	36	20	73.210000	12	38	282	7.420000	3.170000
roo1351	Spring	ROO	1351	0	0	0	0	1	0	0	11.280000	3	57	94	1.650000	19.000000
roo1353	Spring	ROO	1353	0	0	0	0	0	0	0	5.420000	9	117	158	1.350000	13.000000
roo1357	Spring	ROO	1357	0	0	0	0	0	2	2	9.240000	8	85	149	1.750000	10.620000
roo1360	Spring	ROO	1360	0	0	0	0	0	2	2	14.140000	7	47	108	2.300000	6.710000
roo1366	Spring	ROO	1366	0	0	0	0	1	8	8	13.500000	11	59	135	2.290000	5.360000
roo1374	Spring	ROO	1374	0	0	0	1	2	10	9	16.440000	9	83	200	2.410000	9.220000
roo1375	Spring	ROO	1375	0	0	0	0	1	23	23	16.860000	27	266	645	2.420000	9.850000
roo1381	Spring	ROO	1381	0	0	0	0	1	0	0	17.030000	1	8	20	2.500000	8.000000
roo1385	Spring	ROO	1385	0	0	0	0	0	1	1	12.040000	5	45	92	2.040000	9.000000
roo1387	Spring	ROO	1387	0	1	0	1	1	9	4	13.140000	9	87	184	2.110000	9.670000
roo1399	Spring	ROO	1399	0	0	0	0	1	4	4	10.540000	5	65	116	1.780000	13.000000
roo1403	Spring	ROO	1403	0	0	0	0	3	7	7	19.090000	3	44	108	2.450000	14.670000
roo1404	Spring	ROO	1404	0	0	0	0	0	5	5	18.230000	8	28	77	2.750000	3.500000
roo1406	Spring	ROO	1406	0	0	0	0	2	17	17	33.080000	18	68	272	4.000000	3.780000
roo1408	Spring	ROO	1408	0	0	0	0	0	2	2	9.440000	6	55	100	1.820000	9.170000
roo1409	Spring	ROO	1409	0	0	0	0	0	4	4	18.040000	13	64	172	2.690000	4.920000
roo1415	Spring	ROO	1415	0	0	0	0	0	2	2	14.800000	4	34	78	2.290000	8.500000
roo1418	Spring	ROO	1418	0	1	0	0	0	14	10	7.450000	14	181	276	1.520000	12.930000
roo1421	Spring	ROO	1421	0	1	0	0	0	1	1	6.860000	8	81	127	1.570000	10.120000
roo1423	Spring	ROO	1423	0	0	0	0	1	7	7	10.310000	14	103	201	1.950000	7.360000
roo1451	Spring	ROO	1451	0	0	0	0	0	2	2	10.350000	7	128	204	1.590000	18.290000
roo1471	Spring	ROO	1471	0	0	0	0	1	19	19	17.520000	15	137	343	2.500000	9.130000
roo1476	Spring	ROO	1476	0	0	0	0	2	21	21	19.140000	22	119	329	2.760000	5.410000
roo1479	Spring	ROO	1479	0	0	0	0	2	3	3	19.940000	3	60	141	2.350000	20.000000
roo1510	Spring	ROO	1510	0	0	0	0	0	0	0	7.230000	4	31	52	1.680000	7.750000
roo1512	Spring	ROO	1512	0	0	0	0	1	1	1	5.230000	2	16	24	1.500000	8.000000
roo1515	Spring	ROO	1515	0	0	0	0	1	1	1	12.790000	4	49	98	2.000000	12.250000
roo1517	Spring	ROO	1517	0	0	0	1	0	42	27	78.230000	25	93	728	7.830000	3.720000
roo1525	Spring	ROO	1525	0	0	0	0	0	0	0	9.680000	2	28	47	1.680000	14.000000
roo1534	Spring	ROO	1534	0	0	0	0	1	24	24	15.700000	19	104	257	2.470000	5.470000
roo1535	Spring	ROO	1535	0	0	0	0	0	4	4	9.670000	5	31	60	1.940000	6.200000
roo1536	Spring	ROO	1536	0	0	0	0	2	2	2	13.730000	3	77	126	1.640000	25.670000
roo1537	Spring	ROO	1537	0	0	0	1	0	152	120	58.800000	329	1574	9674	6.150000	4.780000
roo1548	Spring	ROO	1548	0	0	0	0	2	10	10	23.310000	9	69	210	3.040000	7.670000
roo1555	Spring	ROO	1555	0	0	0	0	0	6	6	10.000000	17	264	437	1.660000	15.530000
roo1559	Spring	ROO	1559	0	0	0	0	0	0	0	11.260000	1	13	24	1.850000	13.000000
roo1562	Spring	ROO	1562	0	0	0	0	1	8	8	30.840000	6	43	159	3.700000	7.170000
roo1563	Spring	ROO	1563	0	0	0	0	1	1	1	11.780000	2	28	52	1.860000	14.000000
roo1565	Spring	ROO	1565	0	0	0	0	0	0	0	13.530000	2	26	53	2.040000	13.000000
roo1572	Spring	ROO	1572	0	0	0	0	1	14	14	14.010000	21	212	461	2.170000	10.100000
roo1581	Spring	ROO	1581	0	0	0	0	0	0	0	6.120000	3	37	53	1.430000	12.330000
roo1582	Spring	ROO	1582	0	0	0	1	0	34	20	30.790000	17	90	338	3.760000	5.290000
roo1585	Spring	ROO	1585	0	0	0	0	3	3	3	16.170000	4	111	197	1.770000	27.750000
roo1590	Spring	ROO	1590	0	0	0	0	0	6	6	13.030000	14	112	242	2.160000	8.000000
roo1594	Spring	ROO	1594	0	0	0	1	2	83	66	29.120000	57	308	1112	3.610000	5.400000
roo1599	Spring	ROO	1599	0	0	0	1	1	21	11	37.690000	8	31	136	4.390000	3.880000
roo1601	Spring	ROO	1601	0	0	0	1	0	177	177	50.510000	354	1217	6679	5.490000	3.440000
roo1617	Spring	ROO	1617	0	0	0	0	1	1	1	10.940000	2	15	30	2.000000	7.500000
roo1624	Spring	ROO	1624	0	0	0	0	1	56	56	102.640000	45	157	1555	9.900000	3.490000
roo1643	Spring	ROO	1643	0	0	0	0	2	0	0	35.920000	1	6	25	4.170000	6.000000
roo1652	Spring	ROO	1652	0	0	0	0	0	5	5	7.810000	7	60	102	1.700000	8.570000
roo1655	Spring	ROO	1655	0	0	0	0	0	4	4	12.680000	13	213	395	1.850000	16.380000
roo1657	Spring	ROO	1657	0	0	0	0	0	9	9	16.080000	13	86	212	2.470000	6.620000
roo1661	Spring	ROO	1661	0	0	0	0	0	10	10	17.500000	8	120	277	2.310000	15.000000
roo1662	Spring	ROO	1662	0	0	0	0	0	0	0	6.370000	4	39	60	1.540000	9.750000
roo1667	Spring	ROO	1667	0	0	0	0	0	0	0	9.310000	7	110	175	1.590000	15.710000
roo1675	Spring	ROO	1675	0	0	0	0	0	0	0	9.840000	3	25	47	1.880000	8.330000
roo1677	Spring	ROO	1677	0	0	0	0	0	4	4	9.320000	6	101	157	1.550000	16.830000
roo1684	Spring	ROO	1684	0	1	0	0	0	7	1	7.320000	11	89	149	1.670000	8.090000
roo1686	Spring	ROO	1686	0	0	0	0	0	9	9	9.630000	13	66	130	1.970000	5.080000
roo1687	Spring	ROO	1687	0	0	0	0	0	3	3	12.280000	3	65	107	1.650000	21.670000
roo1690	Spring	ROO	1690	0	0	0	0	0	14	14	23.260000	24	175	534	3.050000	7.290000
roo1691	Spring	ROO	1691	0	0	0	0	0	9	9	7.400000	137	172	328	1.910000	1.260000
roo1694	Spring	ROO	1694	0	0	0	0	0	0	0	11.920000	5	100	167	1.670000	20.000000
roo1696	Spring	ROO	1696	0	0	0	0	0	2	2	12.020000	3	45	83	1.840000	15.000000
roo1711	Spring	ROO	1711	0	0	0	0	0	7	7	13.750000	21	136	309	2.270000	6.480000
roo1714	Spring	ROO	1714	0	1	0	0	0	1	1	3.440000	7	45	63	1.400000	6.430000
roo1717	Spring	ROO	1717	0	0	0	0	0	2	2	8.510000	6	102	151	1.480000	17.000000
roo1718	Spring	ROO	1718	0	0	0	0	1	1	1	13.640000	2	44	77	1.750000	22.000000
roo1719	Spring	ROO	1719	0	0	0	0	2	0	0	18.990000	1	10	26	2.600000	10.000000
roo1726	Spring	ROO	1726	0	1	0	0	0	4	2	9.420000	5	47	85	1.810000	9.400000
roo1734	Spring	ROO	1734	0	0	0	1	0	33	31	61.720000	30	126	808	6.410000	4.200000
roo1735	Spring	ROO	1735	0	0	0	0	0	0	0	10.290000	4	50	89	1.780000	12.500000
roo1746	Spring	ROO	1746	0	0	0	0	0	0	0	8.580000	2	15	27	1.800000	7.500000
roo1747	Spring	ROO	1747	0	0	0	0	0	8	8	12.390000	10	77	163	2.120000	7.700000
roo1750	Spring	ROO	1750	0	0	0	0	3	3	3	11.580000	6	99	174	1.760000	16.500000
roo1754	Spring	ROO	1754	0	0	0	0	2	1	1	11.140000	5	76	134	1.760000	15.200000
roo1756	Spring	ROO	1756	0	0	0	0	0	0	0	10.130000	5	60	107	1.780000	12.000000
roo1758	Spring	ROO	1758	0	0	0	0	2	76	76	31.340000	58	341	1290	3.780000	5.880000
roo1763	Spring	ROO	1763	0	0	0	0	2	1	1	9.120000	3	28	50	1.790000	9.330000
roo1770	Spring	ROO	1770	0	0	0	0	1	12	12	15.640000	7	110	234	2.130000	15.710000
roo1781	Spring	ROO	1781	0	0	0	0	0	43	43	11.660000	38	307	627	2.040000	8.080000
roo1782	Spring	ROO	1782	0	0	0	0	0	1	1	14.330000	5	98	185	1.890000	19.600000
roo1787	Spring	ROO	1787	0	0	0	0	1	2	2	11.560000	5	86	149	1.730000	17.200000
roo1795	Spring	ROO	1795	0	0	0	1	0	68	64	57.100000	44	164	990	6.040000	3.730000
roo1824	Spring	ROO	1824	0	0	0	0	1	5	5	9.060000	13	122	217	1.780000	9.380000
roo1829	Spring	ROO	1829	0	0	0	0	2	10	10	10.800000	15	98	198	2.020000	6.530000
roo1831	Spring	ROO	1831	0	0	0	0	0	0	0	6.620000	1	4	7	1.750000	4.000000
roo1836	Spring	ROO	1836	0	0	0	0	1	5	5	16.860000	4	44	105	2.390000	11.000000
roo1837	Spring	ROO	1837	0	0	0	0	0	0	0	4.000000	1	7	10	1.430000	7.000000
roo1839	Spring	ROO	1839	0	0	0	0	0	0	0	7.180000	2	26	39	1.500000	13.000000
roo1840	Spring	ROO	1840	0	0	0	0	0	6	6	18.130000	18	82	222	2.710000	4.560000
roo1845	Spring	ROO	1845	0	0	0	1	0	36	21	40.070000	18	74	339	4.580000	4.110000
roo1852	Spring	ROO	1852	0	0	0	0	0	0	0	8.600000	3	46	71	1.540000	15.330000
roo1857	Spring	ROO	1857	0	1	0	0	1	2	2	18.850000	3	38	95	2.500000	12.670000
roo1863	Spring	ROO	1863	0	0	0	0	0	1	1	6.430000	5	37	60	1.620000	7.400000
roo1867	Spring	ROO	1867	0	0	0	0	0	0	0	7.940000	3	39	61	1.560000	13.000000
roo1888	Spring	ROO	1888	0	0	0	0	1	9	9	19.540000	8	44	123	2.800000	5.500000
roo1897	Spring	ROO	1897	0	0	0	0	0	12	12	9.660000	43	254	494	1.940000	5.910000
roo1899	Spring	ROO	1899	0	0	0	0	1	7	7	18.830000	12	47	131	2.790000	3.920000
roo1900	Spring	ROO	1900	0	0	0	0	0	75	75	131.200000	119	275	3400	12.360000	2.310000
roo1903	Spring	ROO	1903	0	0	0	0	0	0	0	8.440000	3	53	77	1.450000	17.670000
roo1905	Spring	ROO	1905	0	0	0	0	2	3	3	13.670000	2	24	50	2.080000	12.000000
roo1906	Spring	ROO	1906	0	0	0	0	0	1	1	17.780000	4	114	215	1.890000	28.500000
roo1914	Spring	ROO	1914	0	0	0	0	0	11	11	15.230000	22	106	260	2.450000	4.820000
roo1915	Spring	ROO	1915	0	0	0	0	0	10	10	11.820000	18	98	210	2.140000	5.440000
roo1917	Spring	ROO	1917	0	0	0	0	2	2	2	14.110000	2	14	32	2.290000	7.000000
roo1918	Spring	ROO	1918	0	0	0	0	2	3	3	18.540000	4	70	162	2.310000	17.500000
roo1919	Spring	ROO	1919	0	0	0	0	4	3	3	16.050000	2	22	51	2.320000	11.000000
roo1927	Spring	ROO	1927	0	0	0	0	2	3	3	19.370000	2	37	87	2.350000	18.500000
roo1928	Spring	ROO	1928	0	0	0	0	0	44	44	65.640000	54	175	1186	6.780000	3.240000
roo1929	Spring	ROO	1929	0	0	0	0	0	0	0	8.800000	2	36	53	1.470000	18.000000
roo1934	Spring	ROO	1934	0	0	0	1	1	119	107	78.700000	188	628	4949	7.880000	3.340000
roo1938	Spring	ROO	1938	0	0	0	0	0	0	0	7.000000	2	15	25	1.670000	7.500000
roo1940	Spring	ROO	1940	0	0	0	0	1	1	1	14.190000	8	30	72	2.400000	3.750000
roo1946	Spring	ROO	1946	0	0	0	1	1	44	43	110.850000	57	144	1531	10.630000	2.530000
roo1952	Spring	ROO	1952	0	0	0	0	2	5	5	16.070000	4	45	104	2.310000	11.250000
roo1954	Spring	ROO	1954	0	0	0	0	1	4	4	10.670000	3	58	92	1.590000	19.330000
roo1966	Spring	ROO	1966	0	0	0	0	2	4	4	22.230000	5	31	93	3.000000	6.200000
roo1976	Spring	ROO	1976	0	0	0	0	1	1	1	9.530000	2	30	49	1.630000	15.000000
roo1977	Spring	ROO	1977	0	0	0	0	0	0	0	10.100000	4	56	96	1.710000	14.000000
roo1982	Spring	ROO	1982	0	0	0	1	1	21	14	29.690000	12	72	262	3.640000	6.000000
roo1983	Spring	ROO	1983	0	0	0	0	1	1	1	9.140000	5	75	120	1.600000	15.000000
roo1988	Spring	ROO	1988	0	0	0	0	2	4	4	12.180000	4	50	97	1.940000	12.500000
roo1990	Spring	ROO	1990	0	0	0	0	2	4	4	9.550000	6	103	161	1.560000	17.170000
roo1999	Spring	ROO	1999	0	1	0	0	0	85	47	35.120000	49	136	572	4.210000	2.780000
roo2005	Spring	ROO	2005	0	0	0	0	0	1	1	10.320000	7	50	98	1.960000	7.140000
roo2011	Spring	ROO	2011	0	0	0	0	0	18	18	31.160000	23	141	530	3.760000	6.130000
roo2012	Spring	ROO	2012	0	0	0	0	0	1	1	16.670000	2	67	109	1.630000	33.500000
roo2018	Spring	ROO	2018	0	1	0	1	1	122	72	42.240000	41	229	1080	4.720000	5.590000
roo2025	Spring	ROO	2025	0	0	0	0	0	3	3	14.170000	7	65	144	2.220000	9.290000
roo2030	Spring	ROO	2030	0	0	0	0	0	5	5	12.780000	6	65	133	2.050000	10.830000
roo2034	Spring	ROO	2034	0	0	0	0	2	0	0	14.660000	2	47	84	1.790000	23.500000
roo2035	Spring	ROO	2035	0	0	0	0	2	8	8	21.350000	8	38	113	2.970000	4.750000
roo2040	Spring	ROO	2040	0	0	0	0	0	2	2	11.460000	7	49	101	2.060000	7.000000
roo2041	Spring	ROO	2041	0	0	0	0	4	4	4	17.190000	4	53	124	2.340000	13.250000
roo2050	Spring	ROO	2050	0	0	0	0	0	2	2	14.490000	5	27	64	2.370000	5.400000
roo2053	Spring	ROO	2053	0	0	0	0	1	16	16	35.710000	44	115	490	4.260000	2.610000
roo2057	Spring	ROO	2057	0	0	0	0	0	0	0	2.830000	3	29	36	1.240000	9.670000
roo2063	Spring	ROO	2063	0	0	0	0	1	15	15	16.690000	33	222	558	2.510000	6.730000
roo2070	Spring	ROO	2070	0	0	0	0	0	0	0	11.710000	2	19	38	2.000000	9.500000
roo2078	Spring	ROO	2078	0	0	0	0	1	1	1	14.860000	2	20	45	2.250000	10.000000
roo2082	Spring	ROO	2082	0	0	0	0	0	0	0	11.320000	2	17	34	2.000000	8.500000
roo2085	Spring	ROO	2085	0	0	0	0	1	7	7	11.740000	7	70	139	1.990000	10.000000
roo2090	Spring	ROO	2090	0	0	0	0	0	2	2	8.830000	5	103	143	1.390000	20.600000
roo2096	Spring	ROO	2096	0	0	0	0	0	2	2	8.890000	7	61	109	1.790000	8.710000
roo2102	Spring	ROO	2102	0	0	0	0	0	0	0	10.100000	41	236	469	1.990000	5.760000
roo2104	Spring	ROO	2104	0	0	0	0	1	16	16	14.190000	23	100	238	2.380000	4.350000
roo2105	Spring	ROO	2105	0	0	0	0	0	1	1	11.880000	6	120	200	1.670000	20.000000
roo2108	Spring	ROO	2108	0	0	0	0	0	1	1	7.370000	3	21	36	1.710000	7.000000
roo2110	Spring	ROO	2110	0	0	0	0	2	11	11	17.470000	19	105	275	2.620000	5.530000
roo2114	Spring	ROO	2114	0	0	0	0	0	51	51	16.510000	65	319	816	2.560000	4.910000
roo2119	Spring	ROO	2119	0	0	0	0	2	3	3	17.050000	2	6	16	2.670000	3.000000
roo2123	Spring	ROO	2123	0	0	0	0	2	5	5	9.350000	3	16	31	1.940000	5.330000
roo2124	Spring	ROO	2124	0	0	0	0	2	9	9	17.300000	9	63	161	2.560000	7.000000
roo2132	Spring	ROO	2132	0	0	0	0	0	22	22	14.570000	24	147	346	2.350000	6.120000
roo2139	Spring	ROO	2139	0	0	0	0	0	1	1	11.080000	2	39	63	1.620000	19.500000
roo2142	Spring	ROO	2142	0	0	0	0	0	8	8	18.510000	129	614	1678	2.730000	4.760000
roo2147	Spring	ROO	2147	0	0	0	0	0	0	0	11.230000	1	11	21	1.910000	11.000000
roo2150	Spring	ROO	2150	0	0	0	0	1	34	34	54.230000	31	86	501	5.830000	2.770000
roo2153	Spring	ROO	2153	0	0	0	0	0	0	0	11.380000	2	39	64	1.640000	19.500000
